timestamps,TP9,AF7,AF8,TP10,Right AUX
1586550388.211,49.805,33.203,37.598,24.414,-4.883
1586550388.215,118.652,33.691,37.598,60.059,-57.129
1586550388.219,16.113,31.250,36.133,25.391,-47.363
1586550388.223,-52.734,31.250,35.645,-10.742,-1.465
1586550388.226,12.695,33.203,36.621,17.090,-15.137
1586550388.230,106.934,33.203,38.574,64.941,9.277
1586550388.234,49.805,28.809,38.086,49.805,16.113
1586550388.238,-46.875,27.832,35.156,5.371,22.949
1586550388.242,-15.625,32.227,36.621,9.766,69.336
1586550388.246,90.332,32.715,36.621,54.199,67.383
1586550388.250,83.496,28.320,34.668,53.223,52.246
1586550388.254,-39.062,30.273,36.621,-1.465,47.852
1586550388.258,-39.551,30.762,35.156,-15.625,-2.441
1586550388.262,63.965,29.297,35.156,32.715,-27.832
1586550388.265,102.051,31.738,35.156,60.547,-9.277
1586550388.269,0.977,31.738,37.109,12.207,-17.578
1586550388.273,-40.527,32.227,37.109,-10.254,-14.648
1586550388.277,38.086,32.715,35.156,22.461,22.461
1586550388.281,119.629,33.691,34.668,62.012,58.105
1586550388.285,39.551,38.086,35.156,28.809,68.848
1586550388.289,-31.738,37.109,34.668,-12.695,21.484
1586550388.293,20.020,35.156,34.180,13.184,0.000
1586550388.297,118.164,38.086,34.180,63.477,-24.902
1586550388.301,74.707,35.645,36.133,42.480,-49.805
1586550388.305,-30.273,34.668,36.133,-6.836,-26.855
1586550388.308,-24.414,35.156,33.691,3.418,20.996
1586550388.312,73.730,34.668,33.691,52.246,38.574
1586550388.316,93.262,36.621,35.156,61.523,14.648
1586550388.320,-22.949,37.598,33.691,13.184,29.785
1586550388.324,-41.992,35.156,35.156,9.277,29.297
1586550388.328,55.176,33.691,34.668,45.898,14.160
1586550388.332,118.164,37.598,33.203,69.336,63.477
1586550388.336,7.812,37.109,35.156,27.344,51.758
1586550388.340,-53.711,35.645,36.133,0.488,62.500
1586550388.344,27.344,37.109,35.156,35.156,71.289
1586550388.348,115.234,39.062,34.180,79.590,52.734
1586550388.351,39.551,38.086,34.668,56.641,41.016
1586550388.355,-41.504,34.668,35.645,15.137,67.383
1586550388.359,5.859,35.156,35.156,20.508,84.961
1586550388.363,102.539,37.598,34.180,50.293,19.531
1586550388.367,67.871,34.180,34.668,42.480,34.668
1586550388.371,-30.762,33.691,34.668,-0.977,98.633
1586550388.375,-6.836,32.227,33.691,-2.441,33.691
1586550388.379,91.309,26.855,32.227,37.109,80.566
1586550388.383,97.168,26.855,32.227,44.434,121.582
1586550388.387,-38.574,26.855,32.227,-3.906,30.273
1586550388.390,-64.941,30.273,30.762,-14.648,27.344
1586550388.394,28.809,31.738,33.691,24.414,44.922
1586550388.398,96.191,27.832,36.621,54.688,42.969
1586550388.402,0.000,27.832,36.621,19.043,43.945
