timestamps,TP9,AF7,AF8,TP10,Right AUX
1586551020.863,9.277,31.738,29.297,19.531,26.367
1586551020.867,-22.461,32.715,29.297,3.906,55.176
1586551020.871,29.297,29.785,25.391,20.996,20.020
1586551020.875,83.008,28.320,24.902,51.270,33.203
1586551020.879,27.344,31.738,27.832,35.645,79.590
1586551020.883,-30.273,29.297,28.809,8.301,13.184
1586551020.887,6.836,26.855,30.273,18.555,17.090
1586551020.890,63.965,25.879,30.273,38.574,33.203
1586551020.894,54.199,30.273,28.320,38.086,-0.488
1586551020.898,-9.277,31.250,29.785,13.184,4.395
1586551020.902,-2.441,27.832,34.668,7.812,29.297
1586551020.906,56.152,26.855,34.668,32.715,42.480
1586551020.910,68.848,27.832,33.203,44.922,94.727
1586551020.914,-7.324,29.297,33.203,14.648,101.562
1586551020.918,-6.348,27.832,34.180,8.789,66.406
1586551020.922,56.641,28.809,33.691,30.762,54.199
1586551020.926,91.797,31.738,32.227,50.781,57.617
1586551020.929,27.344,31.738,32.715,30.762,70.312
1586551020.933,-16.113,30.762,28.809,5.859,40.039
1586551020.937,32.227,31.250,27.832,22.949,3.906
1586551020.941,90.332,32.227,27.832,48.340,21.973
1586551020.945,42.480,31.250,28.320,38.574,35.645
1586551020.949,-27.344,31.738,30.762,14.648,-8.301
1586551020.953,6.348,32.715,29.297,13.184,-48.340
1586551020.957,67.871,32.227,29.785,37.598,5.371
1586551020.961,62.988,34.180,30.762,49.805,92.773
1586551020.965,-3.418,33.691,34.668,27.344,36.621
1586551020.969,0.000,34.180,36.621,14.648,8.301
1586551020.972,56.152,33.691,31.738,32.715,15.625
1586551020.976,79.102,32.227,31.250,51.270,-0.488
1586551020.980,1.953,32.715,33.203,15.137,20.996
1586551020.984,-19.531,31.738,31.250,7.324,-1.953
1586551020.988,43.457,32.715,28.320,36.133,8.789
1586551020.992,85.449,34.668,27.344,49.316,60.547
1586551020.996,23.438,33.203,26.855,26.367,35.645
1586551021.000,-20.996,29.297,28.809,3.418,29.297
1586551021.004,20.996,28.809,28.809,20.508,11.719
1586551021.008,76.660,28.320,28.320,52.734,25.879
1586551021.012,48.828,24.902,30.273,43.457,82.031
1586551021.015,-17.578,23.926,32.715,8.789,100.098
1586551021.019,7.324,27.344,30.762,9.277,79.590
1586551021.023,64.941,28.320,32.715,37.109,51.758
1586551021.027,56.152,27.832,33.691,46.875,22.949
1586551021.031,-11.719,28.809,30.762,17.578,-15.625
1586551021.035,-5.859,27.344,30.762,8.301,40.039
1586551021.039,52.734,28.809,29.297,29.297,56.152
1586551021.043,78.125,29.785,30.273,41.504,37.598
1586551021.047,6.836,25.879,32.227,16.113,11.230
1586551021.051,-14.648,27.832,27.832,2.441,3.418
1586551021.054,43.457,29.297,28.320,23.438,16.113
1586551021.058,89.355,29.785,30.273,46.387,69.824
1586551021.062,23.438,30.273,28.320,30.273,74.707
1586551021.066,-30.762,28.320,29.297,5.371,28.809
1586551021.070,19.043,29.785,33.203,17.578,49.316
1586551021.074,76.660,28.320,33.691,51.758,95.703
1586551021.078,54.199,29.785,31.738,48.340,105.957
1586551021.082,-8.789,30.273,33.203,16.113,16.113
1586551021.086,2.441,27.344,32.715,15.137,-20.508
1586551021.090,59.570,29.785,30.273,36.133,-2.441
1586551021.094,73.242,31.250,29.785,50.781,40.039
1586551021.097,-1.953,30.762,29.785,23.438,31.738
1586551021.101,-7.324,30.273,27.832,17.090,6.836
1586551021.105,50.293,28.809,30.762,43.945,58.594
1586551021.109,75.684,25.879,35.156,45.410,66.406
1586551021.113,7.324,27.344,36.133,12.695,34.668
1586551021.117,-19.043,26.855,38.086,0.977,48.828
1586551021.121,38.574,24.902,39.062,22.949,21.973
1586551021.125,89.355,26.855,36.133,49.805,-6.348
1586551021.129,39.062,25.879,39.551,34.668,20.508
1586551021.133,-17.578,27.832,38.086,10.742,10.742
1586551021.137,18.066,33.203,37.598,24.414,-3.906
1586551021.140,74.707,32.715,40.527,52.734,46.387
1586551021.144,56.641,33.203,36.133,50.293,48.340
1586551021.148,-15.137,32.715,32.715,17.090,7.812
1586551021.152,1.465,29.785,33.203,16.113,24.414
1586551021.156,62.988,27.832,33.203,40.039,46.387
1586551021.160,74.707,25.879,34.668,44.922,21.484
1586551021.164,1.465,24.902,39.062,15.137,34.180
1586551021.168,-5.859,26.855,37.109,7.812,17.578
1586551021.172,49.805,27.344,33.203,25.391,-25.391
1586551021.176,82.031,25.879,34.180,43.457,30.762
1586551021.179,19.043,27.832,33.691,21.484,89.844
1586551021.183,-29.785,26.367,37.598,-0.977,26.367
1586551021.187,11.230,25.879,38.086,20.020,-1.953
1586551021.191,78.125,30.273,32.227,52.734,45.410
1586551021.195,42.969,33.691,33.691,43.945,38.574
1586551021.199,-21.973,32.715,36.133,10.254,-14.160
1586551021.203,15.137,31.250,35.156,14.160,14.648
1586551021.207,79.590,32.227,31.250,45.410,81.055
1586551021.211,70.801,33.203,29.785,47.363,91.309
1586551021.215,-2.441,32.715,32.227,9.766,41.992
1586551021.219,5.859,33.203,31.250,2.441,13.672
1586551021.222,52.734,30.762,29.785,27.832,60.547
1586551021.226,66.895,29.785,30.273,49.316,67.383
1586551021.230,5.859,29.785,29.297,21.484,8.789
1586551021.234,-8.789,27.832,28.809,3.906,-0.977
1586551021.238,43.457,29.297,33.203,28.809,-5.859
1586551021.242,79.102,29.785,35.645,52.734,35.645
1586551021.246,20.020,29.297,29.785,27.344,75.684
1586551021.250,-24.902,28.320,28.809,2.930,2.441
1586551021.254,19.043,27.344,30.273,16.602,1.465
1586551021.258,84.473,29.785,30.273,46.875,-2.441
1586551021.262,52.734,31.738,31.738,41.504,-25.879
1586551021.265,-25.391,29.297,29.297,6.348,-17.090
1586551021.269,-6.348,26.367,29.785,12.207,4.395
1586551021.273,56.152,27.344,31.738,42.480,53.223
1586551021.277,55.664,28.809,31.250,48.828,87.402
1586551021.281,-15.137,28.320,31.250,16.602,51.270
1586551021.285,-6.348,27.344,29.785,11.230,-15.137
1586551021.289,60.059,27.344,29.297,34.180,-32.715
1586551021.293,88.379,28.809,32.715,55.664,22.461
1586551021.297,19.043,32.227,37.598,31.250,68.359
1586551021.301,-8.789,31.250,35.156,9.277,51.758
1586551021.304,35.645,28.809,32.227,27.344,67.871
1586551021.308,87.891,30.273,34.180,56.152,88.379
1586551021.312,32.227,29.785,36.133,41.504,105.469
1586551021.316,-21.484,27.344,33.691,8.789,63.965
1586551021.320,23.926,27.832,30.762,19.531,21.484
1586551021.324,74.219,28.809,30.762,50.781,28.320
1586551021.328,56.641,28.320,31.738,46.875,7.324
1586551021.332,-7.812,31.738,32.715,13.184,-26.367
1586551021.336,5.859,32.227,32.715,16.602,3.906
1586551021.340,68.848,32.227,32.227,48.828,66.406
1586551021.344,77.148,34.668,33.691,61.035,55.664
1586551021.347,-1.953,32.227,36.621,32.227,-28.320
1586551021.351,-8.789,31.250,33.691,17.578,29.297
1586551021.355,54.688,30.762,31.738,31.738,60.059
1586551021.359,98.145,30.273,31.250,51.270,44.434
1586551021.363,27.832,31.738,31.250,31.250,9.766
1586551021.367,-20.996,28.320,34.668,4.883,-47.852
1586551021.371,26.855,29.297,35.156,21.973,8.789
1586551021.375,81.543,31.738,34.180,52.734,51.758
1586551021.379,32.227,28.809,36.621,41.992,-10.742
1586551021.383,-20.996,27.344,36.621,13.184,-18.066
1586551021.387,15.625,24.902,35.156,23.926,19.531
1586551021.390,75.195,27.344,34.180,52.734,59.570
1586551021.394,60.059,27.832,36.621,45.410,113.281
1586551021.398,-18.555,25.879,36.621,10.742,28.809
1586551021.402,-0.488,29.297,31.250,10.254,-26.367
1586551021.406,70.801,29.297,31.250,43.457,0.000
1586551021.410,84.473,27.832,33.691,58.594,8.301
1586551021.414,6.348,28.809,32.227,25.879,44.434
1586551021.418,-5.371,27.344,30.273,10.254,39.551
1586551021.422,44.434,27.344,26.855,36.621,36.133
1586551021.426,83.008,26.855,26.855,62.988,49.316
1586551021.429,32.227,27.344,31.738,36.621,75.195
1586551021.433,-10.254,31.738,32.715,10.254,59.570
1586551021.437,31.738,30.273,32.715,29.297,55.664
