timestamps,TP9,AF7,AF8,TP10,Right AUX
1586550592.226,85.938,36.133,28.320,50.781,43.457
1586550592.230,-5.859,33.203,29.297,20.020,51.758
1586550592.234,-7.812,28.809,31.738,11.230,27.344
1586550592.238,71.289,32.227,29.297,36.133,7.812
1586550592.242,111.328,30.273,28.320,45.898,43.945
1586550592.246,13.184,31.250,28.320,11.719,33.203
1586550592.250,-30.273,35.645,27.344,-7.812,-33.203
1586550592.254,38.574,36.133,30.762,20.508,-28.809
1586550592.258,103.516,37.109,32.227,62.500,36.621
1586550592.262,35.645,37.598,30.273,36.621,39.062
1586550592.265,-43.945,28.809,30.273,-2.930,36.133
1586550592.269,10.742,22.461,30.273,11.230,52.734
1586550592.273,102.051,28.320,30.273,49.805,14.160
1586550592.277,69.336,29.785,30.762,45.898,8.789
1586550592.281,-36.133,29.785,31.250,3.418,29.297
1586550592.285,-22.949,28.809,32.227,2.441,-17.578
1586550592.289,70.312,26.367,34.180,39.551,-10.254
1586550592.293,94.727,27.832,32.227,61.035,60.547
1586550592.297,-8.301,30.273,34.180,25.391,50.781
1586550592.301,-24.414,30.273,31.738,9.766,41.992
1586550592.304,40.527,27.344,29.785,34.180,19.043
1586550592.308,88.379,25.879,32.227,64.453,34.668
1586550592.312,11.719,27.832,30.762,39.551,90.332
1586550592.316,-38.574,25.879,34.668,5.859,28.320
1586550592.320,28.809,25.879,35.156,19.043,-20.508
1586550592.324,103.516,30.273,29.785,56.641,8.789
1586550592.328,45.410,31.738,30.762,34.668,20.508
1586550592.332,-35.156,28.809,32.715,-15.137,2.441
1586550592.336,9.277,26.855,31.250,0.488,23.438
1586550592.340,89.355,29.297,29.297,48.828,75.195
1586550592.344,77.148,35.156,32.227,56.152,52.246
1586550592.347,-20.508,34.180,32.227,13.672,2.441
1586550592.351,-18.555,32.227,27.832,8.789,-36.621
1586550592.355,70.312,34.180,27.344,41.992,0.000
1586550592.359,95.703,30.273,27.832,51.270,25.879
1586550592.363,-5.371,27.344,27.832,12.207,-5.371
1586550592.367,-34.180,28.809,28.809,-4.883,-12.695
1586550592.371,42.969,27.344,30.273,24.902,13.672
1586550592.375,109.863,23.438,32.715,62.012,32.715
1586550592.379,32.715,27.832,34.668,34.180,-1.953
1586550592.383,-33.691,30.762,33.203,-4.395,8.789
1586550592.387,10.254,29.297,31.250,10.742,13.184
1586550592.390,89.844,31.738,31.738,50.293,0.977
1586550592.394,48.828,28.809,33.203,37.109,36.621
1586550592.398,-46.387,28.809,30.762,-5.859,65.918
1586550592.402,-13.672,27.832,29.785,-1.465,45.410
1586550592.406,69.336,23.926,30.762,36.621,-19.043
1586550592.410,69.824,25.879,30.273,54.199,6.348
1586550592.414,-19.043,26.367,29.297,20.020,57.617
1586550592.418,-15.137,27.832,32.227,0.977,61.035
1586550592.422,67.871,30.273,36.621,33.691,71.777
1586550592.426,101.562,30.273,36.621,61.035,51.270
1586550592.429,-0.977,27.832,33.203,26.855,63.477
1586550592.433,-32.715,26.855,31.250,7.812,44.922
1586550592.437,42.480,25.879,30.762,34.668,30.762
1586550592.441,111.328,26.367,29.297,63.477,66.895
1586550592.445,45.410,29.785,32.715,32.227,43.457
1586550592.449,-40.039,30.273,32.715,-8.301,8.301
1586550592.453,-0.488,27.832,32.715,12.207,-6.836
1586550592.457,93.750,26.855,34.180,47.852,77.637
1586550592.461,53.711,27.832,32.715,40.527,120.117
1586550592.465,-51.270,27.832,32.715,2.930,31.738
1586550592.469,-13.672,31.738,28.320,1.465,14.160
