timestamps,TP9,AF7,AF8,TP10,Right AUX
1586550750.031,-34.180,20.996,32.227,10.742,28.809
1586550750.035,53.223,23.438,34.180,45.898,50.781
1586550750.039,104.980,22.461,32.227,68.359,63.477
1586550750.043,0.000,22.949,31.250,22.461,9.277
1586550750.047,-53.711,22.949,32.715,0.000,2.930
1586550750.051,14.648,26.367,30.762,29.785,42.480
1586550750.054,101.562,30.762,28.320,60.547,83.008
1586550750.058,38.574,34.180,27.832,40.527,61.035
1586550750.062,-42.969,36.621,27.344,-4.883,37.598
1586550750.066,8.789,36.133,25.391,2.930,11.230
1586550750.070,113.281,37.109,24.902,50.781,24.414
1586550750.074,77.637,34.668,25.391,45.410,55.664
1586550750.078,-40.039,34.180,24.414,5.859,12.695
1586550750.082,-20.508,43.457,23.438,7.324,-54.688
1586550750.086,80.566,42.480,23.438,40.039,-21.973
1586550750.090,97.656,38.086,24.414,51.270,36.133
1586550750.094,-19.531,37.598,28.320,9.277,2.930
1586550750.097,-37.598,36.133,27.832,-10.254,0.488
1586550750.101,59.082,37.109,24.414,27.344,1.953
1586550750.105,129.395,40.039,25.391,63.477,53.223
1586550750.109,28.320,37.109,28.320,26.855,88.867
1586550750.113,-45.410,32.715,27.832,-7.812,-15.137
1586550750.117,24.414,32.227,25.879,12.207,-28.320
1586550750.121,121.094,31.250,27.344,56.641,43.945
1586550750.125,59.082,28.320,28.809,43.945,32.715
1586550750.129,-37.598,26.367,28.809,0.488,33.691
1586550750.133,-5.371,23.926,28.320,10.742,33.691
1586550750.137,93.750,25.879,27.344,64.453,-1.953
1586550750.140,78.613,28.809,28.320,57.617,-29.785
1586550750.144,-39.551,30.273,29.297,0.000,5.371
1586550750.148,-27.344,30.273,26.855,2.441,61.035
1586550750.152,78.613,30.273,26.855,48.340,33.203
1586550750.156,113.770,34.180,30.273,65.918,65.430
1586550750.160,-7.324,36.133,27.344,19.531,57.617
1586550750.164,-35.645,33.691,25.391,-0.977,37.109
1586550750.168,55.176,33.203,27.344,36.133,27.344
1586550750.172,121.582,34.668,26.367,65.430,21.973
1586550750.176,29.297,34.180,26.855,26.367,-3.418
1586550750.179,-47.363,30.762,26.855,-12.207,-36.133
1586550750.183,12.207,30.762,26.855,9.277,17.090
1586550750.187,108.887,35.645,28.320,57.129,55.664
1586550750.191,66.406,35.645,30.762,39.551,32.715
1586550750.195,-33.203,35.156,31.250,-5.859,36.621
1586550750.199,-13.672,40.527,25.879,-1.465,43.457
1586550750.203,85.938,41.016,22.949,41.504,40.527
1586550750.207,92.285,35.156,24.902,48.828,61.523
1586550750.211,-22.461,38.574,25.391,-0.977,26.855
1586550750.215,-27.832,40.039,22.461,-11.719,27.832
1586550750.219,64.941,34.668,23.926,25.879,43.945
1586550750.222,102.539,32.715,27.344,51.758,35.156
