timestamps,TP9,AF7,AF8,TP10,Right AUX
1586550596.34,57.129,32.715,28.32,31.25,26.855
1586550596.344,90.82,25.391,31.25,60.547,0
1586550596.347,8.301,27.832,32.227,31.738,23.438
1586550596.351,-16.113,37.598,32.227,4.395,20.996
1586550596.355,46.875,31.25,29.785,26.855,68.359
1586550596.359,99.121,27.832,31.25,64.453,23.926
1586550596.363,31.25,30.273,34.18,39.062,-21.973
1586550596.367,-36.621,28.32,33.203,-0.977,8.301
1586550596.371,11.23,28.32,31.738,6.348,19.043
1586550596.375,84.473,29.785,30.762,41.504,44.434
1586550596.379,50.781,27.832,32.715,41.504,34.18
1586550596.383,-36.621,29.297,32.227,-4.883,1.953
1586550596.387,-7.812,28.809,27.832,-3.906,-44.922
1586550596.39,74.707,25.879,30.273,33.691,9.277
1586550596.394,81.055,27.832,33.203,47.852,39.551
1586550596.398,-14.648,29.785,32.715,7.812,-36.133
1586550596.402,-20.02,30.762,33.691,-10.254,-13.184
1586550596.406,60.059,32.715,34.18,21.973,50.293
1586550596.41,110.352,34.18,32.715,54.688,19.043
1586550596.414,20.02,33.203,35.156,27.344,-2.441
1586550596.418,-31.738,31.25,35.645,2.441,5.371
1586550596.422,30.762,28.809,29.785,25.391,45.41
1586550596.426,103.516,28.32,28.32,61.035,85.938
1586550596.429,45.41,31.738,32.227,41.016,34.18
1586550596.433,-33.691,30.762,33.203,2.93,-13.184
1586550596.437,8.789,29.297,29.785,13.184,45.41
1586550596.441,82.52,27.344,30.273,42.969,46.387
1586550596.445,59.57,25.391,34.18,41.992,9.277
1586550596.449,-28.32,28.809,35.645,3.906,56.152
1586550596.453,-7.324,31.25,33.203,0,20.996
1586550596.457,81.055,29.297,32.715,41.992,15.625
1586550596.461,102.539,29.785,34.668,60.547,9.766
1586550596.465,1.953,31.738,30.273,14.648,-11.23
1586550596.469,-20.996,31.738,27.344,4.883,25.391
1586550596.472,46.387,35.645,31.25,37.598,16.602
1586550596.476,93.75,35.645,31.738,59.082,31.738
