timestamps,TP9,AF7,AF8,TP10,Right AUX
1586550199.89,116.211,36.621,36.133,50.781,5.371
1586550199.894,-7.812,36.133,36.621,2.93,-27.344
1586550199.898,-38.574,34.18,35.645,-12.207,-19.531
1586550199.902,44.922,29.297,38.574,27.344,7.812
1586550199.906,117.188,23.926,41.992,66.895,42.48
1586550199.91,3.418,23.438,40.527,26.855,19.043
1586550199.914,-77.637,25.879,39.062,-18.555,1.953
1586550199.918,4.883,27.344,39.551,7.324,58.594
1586550199.922,122.559,29.297,40.527,56.641,87.891
1586550199.926,50.293,27.344,41.992,35.645,30.762
1586550199.93,-59.57,26.855,42.969,-4.395,-28.809
1586550199.933,-15.137,24.414,42.969,5.859,13.184
1586550199.937,106.934,22.461,39.062,50.781,64.453
1586550199.941,92.773,25.391,41.016,48.828,57.129
1586550199.945,-44.434,27.344,42.48,-1.953,26.855
1586550199.949,-49.316,29.297,36.133,-10.742,32.227
1586550199.953,72.754,30.273,33.691,35.645,49.805
1586550199.957,128.418,32.715,35.156,64.453,60.059
1586550199.961,-5.371,32.227,35.645,19.531,22.949
1586550199.965,-42.48,31.738,33.691,-5.371,-1.953
1586550199.969,59.082,36.621,33.203,29.785,-1.953
1586550199.972,137.207,35.156,35.156,63.965,-30.762
1586550199.976,32.227,29.785,35.645,24.902,33.691
1586550199.98,-60.547,32.715,34.18,-13.672,31.738
1586550199.984,12.695,33.203,33.203,5.371,-19.043
1586550199.988,129.395,33.203,35.645,55.176,-19.043
1586550199.992,65.43,33.203,36.621,40.039,15.625
1586550199.996,-56.641,31.25,35.156,-11.23,46.387
1586550200,-20.02,34.668,33.691,-8.789,27.832
1586550200.004,108.887,32.227,34.18,48.828,57.617
1586550200.008,108.398,26.855,36.621,67.383,90.332
1586550200.012,-35.156,23.926,38.086,12.207,25.391
1586550200.015,-45.898,23.926,40.039,-1.465,25.879
1586550200.019,67.871,24.414,38.574,41.504,35.645
1586550200.023,126.465,21.973,38.086,67.871,41.992
1586550200.027,-3.906,21.484,39.062,22.949,60.547
1586550200.031,-60.059,22.949,37.109,-2.441,14.648
1586550200.035,24.902,25.391,37.598,29.785,-11.719
1586550200.039,118.164,24.414,37.598,66.406,7.324
1586550200.043,33.203,20.508,37.598,25.879,5.859
1586550200.047,-57.129,20.02,37.598,-19.531,2.441
1586550200.051,-3.906,20.996,36.133,3.418,-14.648
1586550200.055,107.422,21.973,38.086,57.617,-7.324
1586550200.058,83.984,25.391,35.645,47.852,3.906
1586550200.062,-42.48,27.832,33.203,-9.277,59.57
1586550200.066,-33.691,26.367,35.645,-12.695,72.754
1586550200.07,89.355,25.391,36.621,41.504,19.043
1586550200.074,105.957,24.902,35.156,55.176,9.277
1586550200.078,-27.832,25.391,35.156,-2.441,39.062
1586550200.082,-49.316,23.926,36.621,-19.531,-46.387
1586550200.086,53.711,23.438,36.621,26.367,-48.828
1586550200.09,117.676,24.902,39.062,68.848,40.527
1586550200.094,5.371,26.855,40.039,23.926,66.895
1586550200.097,-56.641,29.297,39.062,-14.648,50.781
1586550200.101,23.926,28.809,37.109,18.066,-3.418
1586550200.105,135.742,28.32,38.086,65.43,4.883
1586550200.109,54.688,26.855,37.109,41.016,24.414
1586550200.113,-57.129,25.879,35.645,-5.371,58.594
1586550200.117,-9.277,26.367,36.133,0,52.734
1586550200.121,108.398,23.438,36.133,48.34,-10.254
1586550200.125,84.473,22.949,34.668,46.387,6.836
1586550200.129,-57.129,25.391,35.156,-9.277,41.504
1586550200.133,-44.922,20.508,35.156,-11.719,31.25
1586550200.137,79.59,19.043,32.227,40.527,35.156
1586550200.14,110.352,20.508,30.273,54.688,48.34
1586550200.144,-18.066,21.973,27.832,-3.418,68.359
1586550200.148,-53.223,22.949,31.738,-23.926,83.984
1586550200.152,48.34,23.438,34.18,16.602,64.453
1586550200.156,131.348,26.855,31.738,59.082,43.457
1586550200.16,22.949,25.391,34.668,31.738,30.273
1586550200.164,-56.152,27.344,37.109,-2.441,31.25
1586550200.168,23.926,29.297,34.18,19.531,18.066
1586550200.172,137.695,28.32,34.18,72.266,0.488
1586550200.176,69.336,32.227,35.645,46.875,29.297
1586550200.18,-50.293,34.668,37.598,-10.254,50.293
1586550200.183,-13.672,30.273,32.715,0.977,39.551
1586550200.187,97.168,26.855,29.785,49.805,-22.949
1586550200.191,88.379,28.32,35.156,55.176,-16.602
1586550200.195,-40.527,31.738,36.621,6.836,-5.859
1586550200.199,-53.223,29.785,36.133,-3.906,-10.254
1586550200.203,63.965,28.32,35.645,41.504,66.895
1586550200.207,117.188,33.691,37.598,64.941,52.246
1586550200.211,-9.277,35.645,39.062,16.113,-33.691
1586550200.215,-59.57,29.785,37.598,-10.254,-46.387
1586550200.219,35.156,27.832,35.645,22.949,3.418
1586550200.222,136.719,27.344,34.18,66.406,50.781
1586550200.226,34.668,29.785,31.25,26.855,-2.93
1586550200.23,-59.57,34.18,31.738,-20.996,-42.969
1586550200.234,9.766,36.621,34.668,3.906,42.969
1586550200.238,128.418,37.598,36.133,59.082,74.707
1586550200.242,65.918,35.156,39.551,49.316,3.906
1586550200.246,-62.988,35.156,39.551,-9.766,1.465
1586550200.25,-23.438,35.156,39.551,-5.859,8.301
1586550200.254,106.445,34.668,36.621,50.781,73.242
