timestamps,TP9,AF7,AF8,TP10,Right AUX
1586550068.375,78.613,33.203,35.156,42.969,13.672
1586550068.379,-66.895,36.621,35.645,-10.254,26.367
1586550068.383,-19.531,36.621,35.156,-1.465,25.879
1586550068.386,130.859,34.18,33.691,50.293,2.93
1586550068.39,121.582,35.156,32.227,65.918,14.16
1586550068.394,-48.34,37.109,34.18,6.836,11.719
1586550068.398,-58.105,33.203,34.668,-8.789,8.789
1586550068.402,82.031,31.738,33.691,51.27,-3.906
1586550068.406,157.715,33.691,31.25,74.219,43.457
1586550068.41,-8.301,30.762,34.668,10.254,46.875
1586550068.414,-75.684,30.762,35.156,-20.508,-25.879
1586550068.418,37.598,32.227,29.785,9.277,4.883
1586550068.422,149.902,28.809,32.715,63.477,47.852
1586550068.426,34.668,30.762,34.668,26.367,57.617
1586550068.429,-78.125,33.203,31.738,-33.691,57.129
1586550068.433,-6.836,33.691,30.762,-8.301,-4.395
1586550068.437,145.02,33.203,29.297,50.293,34.668
1586550068.441,86.426,30.762,28.809,37.109,56.641
1586550068.445,-81.055,33.691,28.809,-21.973,17.578
1586550068.449,-53.711,33.203,30.762,-15.625,29.297
1586550068.453,102.539,31.738,32.715,38.086,5.371
1586550068.457,117.676,32.715,33.203,55.176,23.438
1586550068.461,-53.223,33.691,35.645,5.371,45.898
1586550068.465,-70.312,35.645,37.109,-11.719,37.109
1586550068.469,60.547,35.156,34.18,40.527,2.93
1586550068.472,136.23,33.691,31.25,66.895,-15.625
1586550068.476,1.465,35.645,30.273,12.207,-19.531
1586550068.48,-63.477,37.109,28.809,-19.043,-0.977
1586550068.484,27.832,36.621,28.32,15.137,24.414
1586550068.488,145.02,35.156,30.273,63.477,20.508
1586550068.492,33.691,33.691,31.25,26.855,-37.109
1586550068.496,-103.027,34.668,31.738,-19.043,-58.594
1586550068.5,-30.762,33.203,32.227,-0.488,20.996
1586550068.504,131.348,32.227,32.227,53.223,8.301
1586550068.508,99.609,29.785,35.645,50.781,17.578
1586550068.511,-65.918,31.25,35.156,4.395,67.383
1586550068.515,-63.965,33.691,33.203,3.418,9.766
1586550068.519,85.938,32.227,34.668,40.039,-25.391
1586550068.523,140.137,32.715,35.156,60.547,21.484
1586550068.527,-23.438,33.691,36.133,6.348,36.133
1586550068.531,-62.5,35.645,33.691,-17.578,12.695
1586550068.535,63.965,34.18,31.25,26.367,-40.039
1586550068.539,158.691,27.832,33.203,75.195,-9.277
1586550068.543,3.906,29.785,36.621,33.691,2.441
1586550068.547,-92.285,34.668,32.227,-14.16,-12.207
1586550068.551,13.672,34.668,30.762,12.695,17.578
1586550068.554,146.484,32.715,33.203,63.477,46.875
1586550068.558,57.617,31.738,33.691,30.273,86.426
1586550068.562,-83.984,34.18,31.25,-30.762,22.461
1586550068.566,-27.344,35.156,29.297,-8.789,-2.441
1586550068.57,123.535,32.715,30.273,55.664,-4.883
1586550068.574,105.469,31.25,31.25,54.688,-52.734
1586550068.578,-56.152,31.25,32.227,-3.906,-30.762
1586550068.582,-57.129,31.738,34.668,-10.254,24.902
1586550068.586,81.543,31.738,34.18,40.039,49.805
1586550068.59,136.23,34.18,30.762,64.453,21.484
1586550068.594,-23.926,33.691,32.715,0.977,-18.066
1586550068.597,-87.891,32.227,33.203,-28.809,-21.973
1586550068.601,26.855,33.203,29.785,17.578,-21.484
1586550068.605,146.973,32.227,31.25,74.219,21.484
1586550068.609,17.09,30.273,35.156,40.527,41.504
1586550068.613,-90.332,32.715,34.668,-9.277,49.316
1586550068.617,0.488,33.203,34.18,15.137,72.754
1586550068.621,141.602,28.809,31.738,62.5,76.172
1586550068.625,76.172,27.832,30.273,33.691,-17.578
1586550068.629,-78.613,30.762,31.738,-16.602,-30.273
1586550068.633,-39.551,32.715,33.203,-7.324,88.867
1586550068.636,116.699,34.18,32.227,41.504,80.078
1586550068.64,125,35.156,29.297,52.246,58.594
1586550068.644,-43.945,35.156,30.273,-3.906,83.496
1586550068.648,-76.66,33.691,31.25,-17.578,66.895
1586550068.652,59.57,32.715,29.785,31.25,7.324
1586550068.656,143.066,34.668,28.809,59.57,28.32
1586550068.66,-12.695,32.715,30.273,4.883,23.926
1586550068.664,-87.402,30.273,29.297,-23.438,-33.691
1586550068.668,25.391,30.273,27.832,16.602,25.879
1586550068.672,158.203,29.297,28.32,71.777,50.781
1586550068.676,45.41,32.227,30.273,41.016,30.762
1586550068.679,-75.195,33.691,29.297,-22.461,34.668
1586550068.683,-4.395,32.227,29.297,-5.859,9.766
1586550068.687,143.066,33.203,28.32,54.688,21.973
1586550068.691,97.656,35.645,28.32,43.457,77.637
1586550068.695,-74.219,37.598,29.297,-14.648,36.621
1586550068.699,-57.129,33.203,30.762,-5.859,7.324
1586550068.703,92.285,28.809,33.203,61.035,3.418
1586550068.707,133.301,32.715,32.227,69.824,-0.488
1586550068.711,-22.949,34.668,32.227,5.859,-17.578
1586550068.715,-56.641,32.227,31.738,-18.066,-18.066
1586550068.719,74.219,31.25,27.832,20.02,45.898
1586550068.722,149.902,32.715,27.832,62.5,32.715
1586550068.726,1.465,31.25,31.25,20.02,8.789
1586550068.73,-76.172,31.738,29.297,-14.648,-14.648
1586550068.734,14.648,31.738,27.344,16.113,15.625
1586550068.738,148.926,29.785,30.273,67.871,90.332
1586550068.742,59.082,33.203,33.203,41.504,48.34
1586550068.746,-77.148,36.133,34.18,-11.719,-4.395
1586550068.75,-12.695,36.133,35.645,6.348,14.648
1586550068.754,137.695,34.668,34.18,70.312,10.254
1586550068.758,108.398,34.18,32.715,57.129,7.324
1586550068.761,-51.758,34.18,33.203,-5.859,37.598
1586550068.765,-48.828,33.691,35.645,1.953,41.016
1586550068.769,91.797,31.738,39.062,54.199,37.598
1586550068.773,151.367,30.762,37.598,68.848,0
1586550068.777,-6.836,33.691,36.133,13.672,8.789
1586550068.781,-64.941,29.785,36.133,-10.742,30.762
1586550068.785,59.082,27.832,35.645,27.832,19.043
1586550068.789,168.945,31.25,35.156,66.406,86.914
1586550068.793,32.715,26.367,37.598,25.391,61.035
1586550068.797,-81.055,23.438,38.086,-12.207,12.695
1586550068.801,-7.324,25.879,34.18,10.254,17.09
1586550068.804,128.906,29.297,29.297,62.5,18.066
1586550068.808,52.734,28.32,29.785,43.457,20.508
1586550068.812,-86.914,26.367,31.738,-9.277,31.25
1586550068.816,-26.367,26.855,31.738,2.93,48.34
1586550068.82,124.512,26.367,30.762,57.617,16.602
1586550068.824,112.793,26.855,34.18,63.477,47.852
1586550068.828,-52.246,26.855,36.133,-0.977,32.715
1586550068.832,-56.152,27.344,33.691,-11.23,16.602
1586550068.836,83.984,27.832,31.738,35.156,18.066
1586550068.84,148.926,26.367,34.18,60.547,5.371
1586550068.844,-12.695,27.344,33.203,10.254,57.129
1586550068.847,-84.961,26.855,30.273,-23.926,-9.277
1586550068.851,37.109,28.809,30.273,15.625,-35.645
1586550068.855,160.156,31.738,32.227,72.754,39.062
1586550068.859,35.645,32.227,33.203,35.645,2.441
1586550068.863,-86.426,31.738,32.715,-16.602,12.207
1586550068.867,-11.719,28.32,32.227,14.16,74.219
1586550068.871,137.207,28.32,32.227,70.801,66.895
1586550068.875,94.727,30.762,33.691,47.852,62.5
1586550068.879,-53.711,31.738,33.203,-20.508,24.414
1586550068.883,-49.316,30.273,31.738,-20.02,19.531
1586550068.886,93.262,28.809,31.25,38.086,33.691
1586550068.89,121.094,31.25,34.18,62.988,23.926
1586550068.894,-49.805,32.715,35.156,4.395,44.434
1586550068.898,-76.66,33.203,34.668,-10.742,17.578
1586550068.902,58.105,35.645,35.156,37.598,-29.785
1586550068.906,142.09,36.133,33.691,65.918,-27.344
1586550068.91,-3.906,37.598,32.227,19.043,14.16
1586550068.914,-80.078,37.109,30.762,-17.09,45.898
1586550068.918,24.902,33.691,31.738,16.113,18.555
1586550068.922,150.391,32.227,32.715,68.848,27.832
1586550068.926,45.41,32.227,34.18,45.41,28.32
1586550068.929,-81.055,30.273,34.668,-9.766,-19.531
1586550068.933,-18.066,32.715,33.203,-1.465,-15.137
1586550068.937,130.859,30.762,34.668,54.199,15.137
