TP9,AF7,AF8,TP10,Right AUX,Color
-4.883,31.738,29.297,8.301,47.363,6
33.203,29.785,26.367,22.949,18.066,6
-15.137,33.203,30.762,4.395,67.383,6
-2.93,35.645,28.809,2.93,-27.832,6
78.125,33.691,29.785,53.223,37.109,6
-5.371,34.18,30.273,-1.953,63.965,6
62.5,31.738,29.785,48.34,100.098,6
3.418,30.273,36.133,24.414,75.684,6
34.668,31.738,30.273,35.645,0.488,6
23.438,28.32,29.297,16.113,27.832,6
80.078,30.762,30.762,46.387,-8.789,6
53.223,31.738,28.809,43.945,-16.113,6
88.867,32.715,29.785,55.664,55.176,6
-22.949,33.203,33.203,11.23,54.199,6
175.781,29.297,33.691,71.777,34.18,7
-17.09,30.762,38.574,7.812,5.859,7
-83.496,30.273,34.668,-27.832,25.391,7
-48.34,28.809,41.016,-8.789,59.082,7
0,25.391,33.203,-16.113,4.883,7
-69.336,25.879,38.574,-31.738,22.949,7
126.465,30.273,36.133,45.898,12.695,7
176.27,24.902,27.832,75.195,8.301,7
-78.613,30.762,30.273,-20.508,-0.977,7
169.922,26.855,26.367,75.195,69.336,7
-84.473,29.297,35.645,-22.461,49.316,7
-51.27,32.227,34.668,-1.953,-3.418,7
61.035,28.32,30.762,21.973,30.273,7
70.312,32.227,30.762,43.945,-1.953,7
131.348,29.785,26.367,40.527,62.5,7
-15.625,32.227,33.691,9.277,-2.441,7
168.457,32.715,39.551,77.148,-37.598,7
-37.598,32.227,33.203,1.953,-15.137,7
-85.449,33.691,34.18,-29.785,18.555,7
69.824,30.273,34.18,51.27,0.488,7
-42.48,29.297,35.156,-20.02,40.527,7
-77.148,27.832,31.25,-35.156,30.273,7
37.598,30.273,31.738,3.418,9.766,7
-0.488,33.691,36.133,24.414,32.227,7
99.121,33.691,32.227,66.895,22.461,7
168.945,38.086,33.203,76.66,77.637,7
156.25,35.156,35.156,75.684,38.574,7
-87.402,34.18,35.156,-30.273,-17.578,7
118.164,29.785,28.809,50.293,16.602,7
-84.473,35.156,32.227,-33.691,13.184,7
42.48,33.691,28.809,12.695,63.477,7
71.289,33.203,34.668,24.414,20.508,7
-77.148,35.156,32.227,-36.133,8.789,7
101.074,36.133,33.203,55.176,-33.203,7
-51.758,33.691,33.203,-7.812,32.227,7
47.852,26.367,35.645,20.508,44.922,7
-37.109,28.32,37.109,-8.301,14.648,7
75.195,23.926,36.621,36.621,23.926,7
147.461,27.344,38.086,82.52,51.758,7
-83.496,20.996,31.738,-24.902,20.508,7
149.414,31.738,31.738,64.453,83.008,7
105.469,31.738,35.645,38.574,39.062,7
59.57,32.715,39.062,52.734,-4.395,7
73.73,26.855,30.273,30.762,30.273,7
-100.098,24.902,27.832,-37.109,-5.859,7
-64.941,26.855,32.715,-15.137,14.16,7
20.02,35.156,33.203,1.465,-36.133,7
84.473,28.32,26.367,42.48,78.125,7
-41.992,29.785,29.785,0.488,35.645,7
146.484,29.297,31.738,80.078,-1.465,7
152.832,30.762,26.855,58.594,-25.391,7
5.859,31.738,32.715,25.879,27.832,7
101.074,25.879,32.715,34.668,15.625,7
113.77,29.785,32.227,54.199,-7.812,7
99.609,31.25,35.156,62.012,-6.836,7
79.102,26.367,28.809,37.109,23.926,7
123.535,31.738,29.785,49.805,55.664,7
32.715,33.691,34.668,34.668,-11.23,7
-83.008,31.25,32.715,-30.762,-28.809,7
127.441,27.344,31.25,66.895,0.977,7
51.27,18.066,33.691,20.02,31.738,7
-73.73,34.18,33.203,-17.09,31.25,7
0,28.32,28.809,-1.465,87.402,7
139.16,27.344,30.273,70.801,78.613,7
-59.57,32.715,33.203,-19.531,44.434,7
-86.426,34.668,34.668,-35.645,19.043,7
-50.781,29.785,35.156,-10.742,69.824,7
62.988,27.344,35.645,27.832,-3.418,7
-95.215,25.391,34.18,-37.109,21.973,7
-94.238,31.25,31.738,-28.809,31.25,7
-90.82,29.297,36.621,-34.668,13.672,7
96.68,25.879,33.691,43.457,0.488,7
123.047,26.855,36.133,62.5,76.172,7
148.438,29.297,34.668,70.801,54.688,7
-20.996,37.109,38.086,-14.648,-58.105,7
122.559,32.227,36.133,62.5,-1.953,7
-51.758,37.598,33.691,-31.738,4.395,7
-109.863,30.273,34.18,-36.133,65.43,7
162.598,40.527,37.109,74.707,52.246,7
131.348,38.086,34.668,65.43,7.812,7
-37.598,33.691,36.621,7.324,-4.395,7
154.785,35.156,35.645,69.336,63.477,7
20.996,35.645,39.062,34.18,92.285,7
-97.168,34.18,40.527,-29.297,26.855,7
72.266,32.715,33.203,53.711,28.809,7
130.371,28.809,36.621,57.129,-32.715,7
-45.898,30.273,32.715,-32.227,-32.227,7
-32.715,31.25,37.109,-19.043,-9.766,7
-74.219,32.227,35.156,-30.273,37.109,7
-24.414,34.668,36.621,6.348,-22.949,7
43.945,33.203,37.109,37.109,17.578,7
-52.246,31.25,38.086,-33.691,28.32,7
18.555,35.645,38.574,9.277,42.48,7
76.172,35.645,34.18,27.344,43.457,7
-20.996,37.109,35.156,4.883,14.16,7
62.5,38.086,36.621,19.043,-32.227,7
124.512,25.879,31.738,55.176,-9.277,7
71.777,32.227,32.227,29.297,6.836,7
-96.68,30.273,32.715,-31.738,20.996,7
-5.859,32.715,37.109,-4.395,14.16,7
125.977,28.32,35.156,68.848,8.789,7
-83.984,29.297,39.062,-26.367,14.16,7
133.789,28.32,34.668,62.5,29.785,7
-63.477,26.855,37.598,-1.465,8.301,7
155.273,31.738,41.016,84.961,52.246,7
-70.801,33.691,34.18,-7.812,29.785,7
37.109,31.25,27.344,32.227,56.641,7
48.34,35.156,38.086,40.527,20.02,7
125,36.133,30.762,54.688,15.137,7
9.766,36.621,34.18,0.488,-2.93,7
-83.008,34.668,30.762,-23.438,60.059,7
-41.016,31.25,24.414,-26.367,23.438,7
-90.82,37.109,34.18,-37.109,13.672,7
84.961,35.645,40.039,51.758,20.996,7
142.578,31.25,34.18,74.707,41.992,7
-99.121,30.762,26.855,-36.621,21.484,7
146.484,38.086,35.156,88.867,52.246,7
170.41,36.133,35.156,85.938,33.203,7
20.996,33.691,39.062,6.836,24.902,7
-72.266,31.25,41.992,1.465,-11.719,7
-93.75,36.621,40.527,-25.391,37.598,7
-11.719,32.715,39.551,-3.418,13.672,7
134.277,30.273,38.574,62.012,3.418,7
-87.891,35.156,39.062,-30.273,48.828,7
156.738,28.32,28.32,75.684,51.27,7
-9.277,32.227,31.738,-10.254,-16.113,7
-41.016,34.668,34.668,-29.785,45.898,7
148.438,35.156,39.551,91.797,13.672,7
132.324,33.203,35.156,64.941,-6.348,7
-71.289,33.203,38.086,-11.719,-9.766,7
-50.293,33.691,36.621,-24.414,10.742,7
126.465,32.715,32.227,73.242,0.977,7
-9.277,30.762,38.574,-2.441,40.527,7
126.465,41.016,42.969,66.406,46.875,7
-45.898,36.133,38.086,-0.977,26.367,7
19.043,40.039,33.691,4.883,3.418,7
-29.785,36.621,38.574,-12.207,43.945,7
96.68,36.621,34.18,45.898,13.672,7
-24.902,36.133,35.156,3.906,-5.371,7
46.387,38.086,34.668,10.742,-16.602,7
155.762,36.621,36.133,75.684,12.695,7
-94.238,33.691,41.992,-25.391,9.277,7
124.512,40.527,35.645,59.57,79.59,7
-56.641,34.668,38.086,-5.859,-28.809,7
156.738,33.203,35.156,70.801,7.324,7
41.016,33.203,34.668,40.039,12.207,7
139.16,33.691,35.156,77.637,47.363,7
20.02,31.738,33.691,4.883,60.547,7
108.887,39.551,39.551,72.266,19.531,7
141.602,42.48,36.133,67.383,11.719,7
28.32,32.227,39.551,34.18,43.457,7
134.766,31.738,35.156,69.336,-48.828,7
-23.926,29.785,34.668,-14.16,60.547,7
-73.73,31.25,36.621,-7.324,46.387,7
84.961,35.645,33.691,38.574,24.414,7
57.617,32.715,31.738,13.672,83.496,7
109.375,35.156,35.645,51.27,21.973,7
109.375,33.691,34.668,67.871,33.691,7
-69.336,28.809,37.109,-29.785,64.941,7
159.18,34.18,34.668,73.73,37.109,7
-81.055,34.18,36.621,-19.531,5.859,7
127.441,32.715,32.715,71.289,-19.531,7
96.68,31.25,35.156,60.059,69.824,7
-48.828,28.32,34.668,-30.273,-20.508,7
20.508,39.062,34.668,1.465,47.363,7
75.195,36.133,37.109,66.895,8.789,7
85.938,35.156,33.691,34.668,8.301,7
143.066,32.227,32.227,67.871,42.48,7
109.375,35.645,35.156,48.828,28.809,7
-2.441,37.109,30.273,-20.508,-1.953,7
123.047,31.25,31.25,58.594,63.477,7
85.938,31.738,31.25,37.598,19.043,7
-8.301,33.203,37.109,-6.348,36.621,7
106.934,28.32,27.344,43.945,-23.438,7
-92.285,33.691,39.551,-17.578,-21.484,7
107.422,35.156,33.203,49.316,11.23,7
-77.637,30.762,35.645,-27.344,-13.184,7
-76.66,35.156,36.621,-29.785,47.363,7
96.68,35.156,36.621,54.199,26.367,7
-71.777,37.109,34.18,-37.598,-7.812,7
159.668,39.062,28.809,70.801,30.273,7
28.809,39.551,32.715,24.414,65.43,7
159.18,40.527,32.715,63.477,-1.465,7
110.84,32.227,37.109,49.805,-17.578,7
62.988,34.18,29.785,20.996,-11.719,7
124.512,36.621,34.668,62.012,73.73,7
-0.488,27.832,30.273,-11.23,21.484,7
-10.254,30.762,33.203,12.695,17.578,7
-86.914,28.809,33.691,-29.785,15.137,7
30.273,32.715,29.785,0,54.688,7
-51.27,32.715,32.715,-39.551,-14.648,7
-6.348,34.18,40.527,24.414,27.344,7
-9.766,35.645,36.133,-17.578,48.34,7
0.488,36.133,37.598,20.02,66.895,7
-97.168,34.18,37.109,-42.969,-15.625,7
5.859,33.203,36.621,-7.812,-14.648,7
129.883,29.785,34.18,57.129,-14.16,7
-61.035,31.738,34.668,-37.109,6.348,7
-28.809,32.715,34.18,2.93,-6.836,7
-54.688,36.621,43.945,-23.926,26.367,7
130.859,26.367,37.598,76.66,-9.766,7
-47.363,32.227,38.574,3.906,-1.953,7
87.891,35.156,32.715,44.922,41.504,7
153.809,34.18,29.785,75.195,88.379,7
143.555,27.832,30.762,67.871,58.594,7
52.734,35.156,32.227,49.316,55.176,7
74.707,29.297,32.715,30.762,19.531,7
-70.312,27.832,38.086,-22.949,-4.883,7
153.32,31.25,33.203,72.266,50.293,7
101.562,31.738,30.762,62.988,-59.57,7
8.301,28.809,40.527,25.879,21.484,7
-85.449,28.32,42.969,-27.344,20.508,7
-68.848,35.156,29.297,-27.832,-3.906,7
-115.723,33.691,35.645,-40.039,-51.758,7
99.609,31.25,36.621,47.852,47.852,7
-54.688,32.715,41.992,-3.418,-2.93,7
-73.242,38.574,42.969,-18.555,-0.488,7
-94.727,33.203,32.715,-40.039,27.344,7
-1.953,35.645,33.203,-7.812,36.133,7
-50.781,37.109,31.738,-13.672,25.391,7
-27.832,39.551,43.945,14.16,31.25,7
39.551,36.621,44.922,12.207,40.527,7
118.164,32.715,40.039,60.547,66.406,7
-83.984,33.203,41.992,-30.762,-7.812,7
141.113,27.344,34.18,63.477,48.828,7
-91.797,36.133,36.133,-24.414,55.176,7
141.113,33.691,31.738,76.172,23.926,7
-28.809,31.738,30.273,-19.531,12.695,7
138.672,37.109,38.574,74.707,7.812,7
131.836,33.203,35.645,61.523,34.668,7
-19.531,35.645,36.621,-15.137,-18.066,7
-77.637,40.039,30.762,-15.625,80.078,7
-32.715,33.691,35.645,3.418,62.012,7
43.945,36.133,39.062,22.461,20.02,7
156.25,34.668,32.227,70.312,27.344,7
-43.945,34.18,33.691,-30.762,60.547,7
-76.66,36.621,35.156,-35.645,1.465,7
-73.242,35.156,34.18,-22.461,16.113,7
49.805,35.156,38.086,51.27,20.508,7
114.258,36.621,26.367,71.777,-0.977,7
-64.453,33.691,32.715,-11.719,-28.809,7
141.113,39.062,33.691,83.008,11.719,7
27.344,33.203,33.691,29.785,-23.438,7
99.609,31.25,36.621,50.293,-4.395,7
-42.48,32.227,38.086,-0.977,-12.207,7
27.832,27.344,36.133,13.184,27.832,7
-3.418,32.715,35.645,-4.395,31.25,7
-31.738,28.809,37.109,-5.371,-17.09,7
-71.777,27.344,38.086,-35.645,42.48,7
20.996,25.879,37.109,2.93,47.852,7
95.215,27.344,31.25,29.785,12.695,7
-24.414,24.902,37.598,7.324,-25.391,7
-75.684,27.344,36.133,-21.973,-26.855,7
56.641,32.715,35.645,46.875,65.918,7
-87.891,36.133,30.273,-24.414,59.57,7
95.215,31.738,40.039,65.918,-14.648,7
78.125,34.18,38.574,40.527,33.203,7
71.777,34.668,36.621,58.594,-2.93,7
32.715,30.762,29.785,13.672,45.898,7
-8.301,31.25,35.645,-11.23,4.395,7
144.531,34.18,32.715,68.848,1.953,7
18.555,31.25,41.504,25.879,23.438,7
-9.277,32.227,40.527,7.812,0,7
-69.336,31.738,41.992,-26.855,21.484,7
156.738,34.668,35.645,83.008,-48.34,7
-83.008,37.109,32.715,-35.156,-1.953,7
140.137,34.18,36.133,65.43,39.062,7
-36.133,38.574,39.551,4.395,41.504,7
153.809,35.645,33.203,84.961,20.02,7
-35.645,33.691,38.574,-12.695,-42.48,7
-12.207,41.992,37.109,12.207,-25.391,7
23.926,28.809,37.598,25.391,118.164,7
-82.031,31.25,40.039,-22.461,58.105,7
-29.785,31.738,38.574,-18.555,56.152,7
117.676,31.25,37.598,52.734,20.996,7
147.949,29.297,41.016,83.008,-21.484,7
-86.914,35.645,41.016,-29.297,-16.113,7
17.578,35.645,41.504,1.953,-31.738,7
-26.367,32.715,38.086,-14.16,-17.578,7
62.012,37.109,35.645,19.043,49.805,7
143.555,24.902,37.109,79.102,-5.371,7
97.168,31.25,34.18,48.34,-28.809,7
-5.859,27.832,34.18,13.184,10.742,7
-52.246,27.344,35.156,-30.762,6.836,7
128.418,24.902,38.574,64.941,22.949,7
137.695,33.691,31.25,69.336,-21.484,7
10.742,33.203,36.133,25.879,19.043,7
57.617,34.18,34.668,51.758,-12.207,7
-55.176,35.645,33.691,-10.742,31.738,7
152.832,36.133,32.227,65.43,-4.395,7
-2.93,27.344,35.645,29.297,-41.016,7
5.859,37.109,38.574,26.855,-18.555,7
123.047,35.156,38.086,49.805,36.133,7
-53.711,35.156,35.645,-43.945,28.32,7
159.668,30.762,34.668,71.777,19.043,7
76.66,32.227,36.133,59.57,-0.977,7
125.488,37.598,36.621,72.266,21.973,7
71.777,34.668,36.621,20.02,48.828,7
-90.82,33.203,38.574,-32.715,-36.133,7
109.375,33.691,39.062,58.105,-17.09,7
-64.941,32.715,41.016,-21.484,-46.875,7
135.254,32.227,33.203,78.125,4.883,7
144.043,35.156,39.551,70.312,12.207,7
116.211,33.203,41.504,55.176,2.441,7
104.004,34.18,40.039,73.242,63.477,7
-62.5,31.25,42.48,-29.297,30.762,7
124.512,30.762,39.551,83.984,51.27,7
-35.156,20.508,39.551,-18.066,69.336,7
-57.129,29.785,38.086,-31.25,-3.906,7
134.277,23.926,33.691,68.359,7.324,7
-79.102,28.32,33.691,-31.25,0,7
98.633,36.133,29.297,47.852,97.168,7
-72.266,26.367,34.668,-37.109,-22.949,7
162.598,30.273,38.574,76.172,54.199,7
17.578,28.809,38.086,20.508,74.219,7
75.195,35.645,41.016,41.504,35.156,7
-36.621,34.18,38.574,-13.184,-43.457,7
91.309,34.18,36.621,26.367,22.461,7
33.691,39.062,41.992,33.203,-10.742,7
166.504,34.668,40.039,80.566,20.02,7
92.285,34.668,40.527,55.176,-23.926,7
154.297,30.762,35.645,79.102,26.367,7
29.297,33.691,37.598,40.039,32.715,7
88.867,36.133,37.109,51.758,12.695,7
-77.637,35.645,42.48,-24.414,37.598,7
143.066,38.086,38.574,85.449,43.945,7
-101.074,39.062,34.668,-27.344,-5.371,7
121.094,33.691,34.668,56.641,-2.93,7
54.688,33.691,36.133,25.391,42.48,7
2.93,32.227,35.156,36.133,54.199,7
-96.68,38.574,34.668,-35.645,15.625,7
40.527,32.715,35.156,9.766,-26.855,7
156.738,34.668,34.18,69.824,-12.695,7
47.852,33.691,36.621,42.969,97.656,7
-45.41,31.738,41.016,9.766,33.203,7
95.215,29.297,33.203,52.734,-2.93,7
147.461,27.832,30.762,61.035,9.766,7
-78.125,29.785,34.668,-35.645,-12.695,7
80.566,32.227,33.203,8.789,0.977,7
-68.359,31.738,39.062,-22.461,-26.367,7
9.766,31.25,39.551,5.371,73.242,7
102.051,28.809,35.645,43.457,-40.039,7
-116.699,34.18,34.668,-9.766,44.922,7
5.859,30.273,32.227,22.461,70.312,7
6.348,31.738,34.18,55.664,-19.043,7
72.266,33.203,36.621,75.195,98.145,7
63.965,35.156,34.668,39.551,-11.23,7
-82.52,41.992,34.668,-12.695,-31.25,7
63.965,50.293,33.203,66.406,25.879,7
-81.543,51.758,33.203,-11.23,19.531,7
107.422,50.781,38.086,86.914,11.719,7
154.785,37.598,31.738,71.777,82.52,7
-41.016,40.039,35.645,-20.996,21.973,7
34.668,41.016,37.598,34.668,-25.879,7
-60.547,38.574,41.504,-10.742,39.551,7
119.629,37.109,35.645,66.406,28.32,7
84.961,36.621,32.715,33.203,3.906,7
19.043,31.738,29.785,19.043,-10.742,7
115.723,28.809,35.156,65.918,52.734,7
-64.453,27.832,34.668,-29.785,-15.625,7
156.738,28.32,37.109,83.496,37.109,7
-71.777,37.109,34.668,-25.879,42.48,7
-21.973,38.086,36.621,3.418,18.555,7
-90.82,37.109,35.645,-25.391,19.531,7
118.652,27.832,32.227,67.871,45.41,7
-72.266,34.668,35.645,-21.973,22.949,7
-43.945,39.062,36.133,-23.926,70.801,7
-43.945,35.156,34.668,-8.789,-31.738,7
-83.496,33.203,36.621,-32.227,27.344,7
-72.754,36.621,41.992,-17.09,-51.27,7
-60.547,35.645,36.133,-29.785,35.156,7
-28.32,34.668,39.551,12.207,2.441,7
-85.449,33.691,39.551,-28.32,-25.391,7
30.762,32.715,32.227,20.996,-12.695,7
-81.543,37.109,32.227,-20.508,-19.531,7
-91.797,34.18,37.109,-31.738,50.781,7
-51.27,32.715,38.574,-20.996,51.27,7
-51.758,29.297,33.691,-14.16,-7.324,7
118.164,32.227,31.25,53.223,50.293,7
-70.801,29.297,33.203,-29.297,-13.672,7
139.648,33.203,40.039,72.266,14.648,7
47.852,32.715,39.551,34.668,-8.789,7
155.273,37.598,43.945,81.543,73.242,7
68.359,39.062,44.434,66.895,22.461,7
-23.926,41.992,38.574,4.395,5.859,7
-83.984,36.133,44.434,-38.086,-5.859,7
123.535,37.109,35.156,69.824,21.484,7
133.789,30.762,37.598,82.52,35.645,7
-84.473,35.645,35.645,-27.832,-30.762,7
14.648,35.645,33.203,10.254,4.395,7
148.438,33.691,35.156,79.102,44.922,7
-80.078,36.133,37.598,-30.762,-17.578,7
-6.836,31.25,32.715,17.09,14.648,7
37.598,31.738,31.738,4.883,-19.043,7
159.668,34.668,31.25,73.242,6.348,7
103.027,37.598,37.598,64.453,42.969,7
103.516,38.086,37.109,55.176,33.203,7
-29.785,33.691,39.551,10.254,40.039,7
-94.238,29.297,38.574,-23.926,28.809,7
-56.152,29.297,37.598,-10.254,49.316,7
-62.5,29.297,38.086,-36.621,-1.953,7
-39.062,31.25,41.016,-15.625,-25.879,7
-58.594,30.273,34.668,-18.555,62.012,7
-78.125,33.691,40.039,-31.25,-36.621,7
-44.434,31.25,34.668,-23.926,-21.484,7
-84.473,29.785,39.551,-34.668,5.371,7
148.438,31.25,38.574,71.777,23.438,7
-73.73,33.203,40.527,-27.832,17.09,7
128.418,30.273,37.109,58.105,28.809,7
108.887,29.297,31.738,46.875,35.156,7
26.367,28.32,36.621,6.836,37.109,7
-99.609,29.785,33.203,-27.832,46.875,7
-41.992,35.156,39.062,1.953,9.277,7
-82.52,37.109,41.992,-29.297,-14.648,7
101.562,31.738,36.133,64.453,43.457,7
84.473,33.691,39.062,33.691,95.703,7
-79.102,33.203,42.969,-25.879,28.32,7
-60.059,36.621,36.621,-28.32,-41.504,7
-75.195,38.086,38.574,-16.113,63.477,7
28.32,38.086,25.391,-2.93,31.738,7
138.672,30.762,42.969,87.402,32.715,7
59.57,36.621,40.527,23.438,47.852,7
156.738,31.738,36.621,81.055,-36.133,7
-87.402,30.273,40.039,-27.832,20.02,7
-69.336,35.645,45.898,-12.207,16.113,7
-71.289,38.086,41.992,-23.926,-5.859,7
47.363,41.992,37.598,15.625,63.477,7
34.668,28.809,36.133,36.621,41.504,7
166.016,27.832,35.645,81.543,111.328,7
-87.402,32.715,36.621,-32.227,-14.16,7
-57.129,35.156,33.691,-19.531,119.141,7
84.473,32.227,35.156,37.109,-33.203,7
-58.594,46.387,50.781,-32.715,43.945,7
-44.922,28.32,20.02,17.09,-29.785,7
203.125,14.16,10.742,124.512,-58.594,7
176.758,17.09,20.02,125.488,88.379,7
200.684,15.625,22.949,131.836,28.32,7
-43.945,20.508,23.438,12.695,-56.641,7
77.148,14.16,26.855,84.473,15.137,7
184.082,32.715,27.832,102.539,53.711,7
133.789,33.691,35.156,83.008,29.297,7
52.246,31.25,38.086,31.25,-6.836,7
38.574,37.109,36.621,36.621,48.34,7
-36.621,32.227,34.18,-16.602,-24.902,7
-85.938,33.691,38.086,-30.273,-10.742,7
86.426,33.203,38.086,60.547,20.508,7
-12.207,31.25,33.691,-11.719,-6.836,7
-93.75,38.574,35.645,-31.738,-23.926,7
-13.184,37.109,35.156,-8.301,-48.34,7
74.219,35.156,35.645,53.223,53.223,7
133.301,34.18,33.203,55.664,82.52,7
13.672,36.133,41.992,34.18,-7.324,7
-52.246,34.668,41.992,-1.465,-14.16,7
-15.625,36.133,40.039,10.254,18.066,7
26.855,35.645,30.762,35.645,-11.23,7
111.328,33.203,32.715,53.223,41.016,7
145.508,33.691,37.109,81.543,-0.977,7
-7.812,35.156,40.039,20.02,-35.156,7
151.367,28.809,35.156,79.59,11.23,7
41.504,26.367,37.109,42.969,-16.602,7
56.152,33.691,32.715,22.949,38.574,7
9.766,30.762,35.156,-4.883,14.16,7
50.781,36.133,38.574,16.602,-22.461,7
-39.062,30.762,35.156,-22.949,21.484,7
-9.766,41.992,35.645,-8.789,60.547,7
-43.457,38.574,37.109,-5.371,89.355,7
-67.383,38.086,38.086,-24.414,85.938,7
-84.961,35.156,36.133,-37.598,39.551,7
21.973,36.621,40.039,35.645,-13.184,7
-49.805,41.992,37.598,-1.953,-2.93,7
-76.172,31.25,38.574,-16.113,33.691,7
125.977,31.738,37.598,61.035,66.406,7
97.168,30.762,36.133,44.434,41.992,7
1.953,34.668,31.25,4.395,67.871,7
114.258,35.156,35.645,56.641,16.602,7
119.629,34.668,39.062,73.73,30.762,7
140.625,31.738,40.527,78.125,30.273,7
-77.637,31.25,40.039,-30.762,0.488,7
38.086,31.738,37.109,40.039,-18.555,7
135.742,29.785,36.621,70.801,18.066,7
-48.34,32.715,41.016,11.719,41.992,7
-28.32,33.691,32.227,-7.812,55.664,7
146.484,31.25,37.109,68.848,-10.254,7
143.555,28.809,34.18,68.359,57.129,7
128.418,32.715,39.551,78.613,-2.93,7
-44.434,32.227,41.504,8.789,38.574,7
87.402,42.969,37.598,45.898,-5.859,7
-75.684,44.922,46.875,-39.062,26.367,7
96.191,47.363,48.828,22.949,74.707,7
-43.457,42.48,41.992,-45.898,24.414,7
91.309,37.598,38.086,48.828,55.176,7
77.637,35.156,36.621,32.227,30.762,7
-5.859,38.086,32.227,11.23,13.184,7
22.949,34.668,29.785,-1.465,12.695,7
112.305,35.156,30.762,74.707,58.594,7
-15.625,27.344,33.691,-1.953,-5.859,7
129.883,33.691,31.738,64.941,-35.645,7
20.996,34.668,32.227,33.203,-11.719,7
21.973,34.668,41.992,60.547,39.551,7
-83.984,32.227,42.969,-12.207,16.602,7
-51.27,26.855,33.203,-2.93,5.371,7
80.566,43.945,36.621,51.27,-15.625,7
7.812,46.875,68.359,-30.762,3.418,7
-57.129,72.754,65.918,-92.773,-8.789,7
12.207,78.125,54.688,-52.246,-2.441,7
-73.242,55.664,75.684,-89.355,-28.809,7
-44.434,35.645,52.734,3.906,21.973,7
14.648,19.043,29.785,61.035,-14.648,7
124.023,11.23,20.508,110.84,17.09,7
160.645,15.625,20.996,127.93,42.48,7
-1.465,19.043,24.414,59.57,65.43,7
18.555,21.973,23.438,49.316,17.578,7
-42.48,26.367,34.668,18.066,-14.16,7
126.465,33.691,34.668,74.707,-26.855,7
81.543,31.738,37.598,27.832,15.625,7
134.277,39.062,28.809,75.684,41.016,7
62.988,35.156,32.715,16.602,16.602,7
55.176,36.133,31.738,20.996,-16.602,7
148.438,41.992,32.715,77.637,31.738,7
-51.758,39.062,37.109,-21.973,54.688,7
-9.277,37.109,35.156,24.902,27.344,7
31.738,34.668,36.621,48.34,66.895,7
30.762,32.715,34.18,10.254,-12.695,7
-90.332,36.133,36.621,-27.832,-26.855,7
-16.602,35.645,37.109,-13.184,-17.09,7
30.273,38.574,43.457,38.574,-29.785,7
18.066,24.414,44.922,-10.254,25.879,7
-92.285,35.156,42.969,-22.461,-29.297,7
-85.449,35.156,40.039,-30.762,2.441,7
133.789,24.414,35.645,63.477,80.566,7
128.906,36.133,30.273,54.199,12.695,7
75.195,35.645,33.691,53.711,-18.555,7
33.203,35.645,33.691,43.945,21.973,7
95.215,34.668,36.621,62.988,28.809,7
95.703,29.297,35.645,45.41,13.184,7
0,33.203,41.016,21.973,46.875,7
117.188,33.691,36.621,45.898,24.414,7
-58.594,33.203,37.109,-9.766,26.855,7
2.93,33.691,40.039,19.043,2.93,7
-46.875,29.297,43.945,6.348,-4.395,7
-85.938,30.273,34.18,-33.691,5.371,7
-11.23,33.203,40.527,-5.859,59.57,7
-52.246,31.25,38.574,10.254,28.809,7
-87.402,35.156,34.18,-32.227,5.371,7
111.816,35.645,33.203,50.781,27.832,7
-74.707,37.109,34.668,-34.668,-11.23,7
-51.27,30.762,37.598,4.883,27.344,7
-67.383,39.062,38.086,-20.02,12.695,7
65.918,38.574,32.715,32.227,22.949,7
44.434,33.203,38.574,41.992,-18.066,7
-72.754,32.227,42.969,-13.672,38.086,7
-59.082,35.645,38.086,-27.344,43.457,7
150.879,35.645,35.156,77.637,-28.809,7
105.957,39.551,37.598,56.152,7.324,7
-20.02,37.598,35.645,11.719,40.039,7
38.574,36.133,32.227,10.254,11.23,7
-66.895,38.086,34.668,-31.738,-16.602,7
91.797,37.598,34.18,62.012,35.645,7
-69.824,38.086,34.668,-13.184,67.871,7
-59.57,35.156,35.645,-26.855,-32.715,7
18.555,34.668,37.109,4.395,56.641,7
-17.09,35.156,37.109,9.766,85.938,7
139.648,31.738,36.621,82.031,51.758,7
75.195,32.715,35.156,52.734,-1.465,7
-32.227,32.227,40.527,-16.113,40.527,7
-6.836,36.621,37.109,17.09,25.879,7
-68.359,35.645,38.086,-23.438,67.383,7
57.617,35.645,37.598,22.461,15.137,7
-72.754,33.203,35.645,-20.508,22.949,7
-15.137,40.039,41.504,-8.301,13.672,7
121.094,37.598,35.645,75.195,13.672,7
-62.988,35.645,42.48,-14.16,17.09,7
-33.691,33.691,39.062,-12.207,-53.223,7
-55.664,36.133,35.645,-39.551,-4.395,7
153.32,36.133,38.086,76.172,-4.395,7
-13.184,32.715,39.551,-14.16,7.812,7
-54.688,37.598,41.992,-32.227,30.762,7
154.785,36.621,36.621,74.219,86.914,7
-14.16,31.25,37.109,19.043,49.316,7
151.855,31.738,38.086,75.195,36.133,7
-70.312,34.668,32.715,-24.902,-6.348,7
66.895,24.902,38.574,28.32,-1.953,7
-77.637,28.32,41.016,-24.414,9.277,7
139.16,33.203,35.645,63.477,18.066,7
12.695,34.668,32.227,-12.207,-7.812,7
-37.598,32.715,34.18,1.953,16.113,7
-70.312,37.109,45.41,-16.602,26.855,7
-17.09,35.645,35.645,9.766,-40.527,7
-90.332,30.762,39.551,-33.203,-5.371,7
-43.945,28.32,34.18,-18.555,-6.348,7
